model,gene_id,kegg_orthology,ecnumber,subsystem,description,isHuman,seedID,genome_accession,ncbiid,ko_description
Eggerthella_lenta_DSM_2243,g.1738.peg.549,,2.7.1.35,Vitamin B6 metabolism,Pyridoxal Kinase,True,,GCF_000024265.1,479437,
Eggerthella_lenta_DSM_2243,g.1738.peg.549,K00868,2.7.1.35,Vitamin B6 metabolism,Pyridoxine Kinase,True,rxn01396,GCF_000024265.1,479437,pyridoxine kinase [EC:2.7.1.35]
Eggerthella_lenta_DSM_2243,g.1738.peg.2675,K00053,1.1.1.86,"Valine, leucine, and isoleucine metabolism","(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase",False,rxn03435,GCF_000024265.1,479437,ketol-acid reductoisomerase [EC:1.1.1.86]
Eggerthella_lenta_DSM_2243,g.1738.peg.2675,K00053,"1.1.1.86, 5.4.99.3","Valine, leucine, and isoleucine metabolism",(S)-2-Aceto-2-hydroxybutanoate isomerase,False,rxn03436,GCF_000024265.1,479437,ketol-acid reductoisomerase [EC:1.1.1.86]
Eggerthella_lenta_DSM_2243,g.1738.peg.2675,K00053,"5.4.99.3,1.1.1.86","Valine, leucine, and isoleucine metabolism",(S)-2-Acetolactate isomerase,False,rxn02187,GCF_000024265.1,479437,ketol-acid reductoisomerase [EC:1.1.1.86]
Eggerthella_lenta_DSM_2243,g.1738.peg.2675,K00077,1.1.1.169,CoA synthesis,2 dehydropantoate 2 reductase,False,rxn01790,GCF_000024265.1,479437,2-dehydropantoate 2-reductase [EC:1.1.1.169]
Eggerthella_lenta_DSM_2243,g.1738.peg.2675,K00053,1.1.1.86,"Valine, leucine, and isoleucine metabolism","Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",False,rxn02186,GCF_000024265.1,479437,ketol-acid reductoisomerase [EC:1.1.1.86]
Eggerthella_lenta_DSM_2243,g.1738.peg.2675,K00053,1.1.1.86,"Valine, leucine, and isoleucine metabolism",Ketol-acid reductoisomerase (2-Acetolactate),False,,GCF_000024265.1,479437,ketol-acid reductoisomerase [EC:1.1.1.86]
Eggerthella_lenta_DSM_2243,g.1738.peg.2675,K00053,1.1.1.86,"Valine, leucine, and isoleucine metabolism","Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",False,rxn03068,GCF_000024265.1,479437,ketol-acid reductoisomerase [EC:1.1.1.86]
Eggerthella_lenta_DSM_2243,g.1738.peg.457,,1.10.3.14,Energy metabolism,Cytochrome oxidase bd (ubiquinol-8: 2 protons),False,rxn10113,GCF_000024265.1,479437,
Eggerthella_lenta_DSM_2243,g.1738.peg.2176,K01905,6.2.1.13,Propanoate metabolism,Acetate Coenzyme A Ligase (ADP-Forming),True,rxn00669,GCF_000024265.1,479437,acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]
Eggerthella_lenta_DSM_2243,g.1738.peg.2176,K01895,6.2.1.1,Glycolysis/gluconeogenesis,Acetyl Coenzyme A Synthetase,True,rxn00175,GCF_000024265.1,479437,acetyl-CoA synthetase [EC:6.2.1.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.2176,K01908,6.2.1.17,Miscellaneous,Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1,True,rxn00675,GCF_000024265.1,479437,propionyl-CoA synthetase [EC:6.2.1.17]
Eggerthella_lenta_DSM_2243,g.1738.peg.2176,K01895,6.2.1.17,Miscellaneous,Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1,True,rxn00675,GCF_000024265.1,479437,acetyl-CoA synthetase [EC:6.2.1.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.2176,,,Unassigned,Propanoate:CoA ligase (AMP-forming) irreversible,False,,GCF_000024265.1,479437,
Eggerthella_lenta_DSM_2243,g.1738.peg.3101,K01930,6.3.2.12,Folate metabolism,Dihydrofolate synthase,False,rxn01603,GCF_000024265.1,479437,folylpolyglutamate synthase [EC:6.3.2.17]
Eggerthella_lenta_DSM_2243,g.1738.peg.3101,K11754,6.3.2.12,Folate metabolism,Dihydrofolate synthase,False,rxn01603,GCF_000024265.1,479437,dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
Eggerthella_lenta_DSM_2243,g.1738.peg.3101,K01930,6.3.2.17,Folate metabolism,Folylpolyglutamate Synthetase (10Fthf),True,rxn01210,GCF_000024265.1,479437,folylpolyglutamate synthase [EC:6.3.2.17]
Eggerthella_lenta_DSM_2243,g.1738.peg.3101,K01930,6.3.2.17,Folate metabolism,TetrahydrofolateL-glutamate gamma-ligase (ADP-forming),False,rxn00689,GCF_000024265.1,479437,folylpolyglutamate synthase [EC:6.3.2.17]
Eggerthella_lenta_DSM_2243,g.1738.peg.3101,K11754,6.3.2.17,Folate metabolism,TetrahydrofolateL-glutamate gamma-ligase (ADP-forming),False,rxn00689,GCF_000024265.1,479437,dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
Eggerthella_lenta_DSM_2243,g.1738.peg.619,K00382,1.8.1.4,Glycolysis/gluconeogenesis,Pyruvate dehydrogenase (dihydrolipoamide dehydrogenase),False,rxn01241,GCF_000024265.1,479437,dihydrolipoyl dehydrogenase [EC:1.8.1.4]
Eggerthella_lenta_DSM_2243,g.1738.peg.2881,K00788,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000024265.1,479437,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
Eggerthella_lenta_DSM_2243,g.1738.peg.2881,K14153,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000024265.1,479437,hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]
Eggerthella_lenta_DSM_2243,g.1738.peg.2881,K14154,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000024265.1,479437,thiamine-phosphate diphosphorylase / hydroxyethylthiazole kinase [EC:2.5.1.3 2.7.1.50]
Eggerthella_lenta_DSM_2243,g.1738.peg.2076,K00788,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000024265.1,479437,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
Eggerthella_lenta_DSM_2243,g.1738.peg.2076,K14153,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000024265.1,479437,hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]
Eggerthella_lenta_DSM_2243,g.1738.peg.2076,K14154,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000024265.1,479437,thiamine-phosphate diphosphorylase / hydroxyethylthiazole kinase [EC:2.5.1.3 2.7.1.50]
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K00011,1.1.1.1,Pyruvate metabolism,Alcohol dehydrogenase (glycerol),False,rxn00763,GCF_000024265.1,479437,aldehyde reductase [EC:1.1.1.21]
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K04022,"1.1.1.1, 1.1.1.71",Glycolysis/gluconeogenesis,Alcohol dehydrogenase (ethanol),False,rxn00543,GCF_000024265.1,479437,alcohol dehydrogenase
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K00001,"1.1.1.1, 1.1.1.71",Glycolysis/gluconeogenesis,Alcohol dehydrogenase (ethanol),False,rxn00543,GCF_000024265.1,479437,alcohol dehydrogenase [EC:1.1.1.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K00121,"1.1.1.1, 1.1.1.71",Glycolysis/gluconeogenesis,Alcohol dehydrogenase (ethanol),False,rxn00543,GCF_000024265.1,479437,S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K13951,"1.1.1.1, 1.1.1.71",Glycolysis/gluconeogenesis,Alcohol dehydrogenase (ethanol),False,rxn00543,GCF_000024265.1,479437,alcohol dehydrogenase 1/7 [EC:1.1.1.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K13952,"1.1.1.1, 1.1.1.71",Glycolysis/gluconeogenesis,Alcohol dehydrogenase (ethanol),False,rxn00543,GCF_000024265.1,479437,alcohol dehydrogenase 6 [EC:1.1.1.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K13953,"1.1.1.1, 1.1.1.71",Glycolysis/gluconeogenesis,Alcohol dehydrogenase (ethanol),False,rxn00543,GCF_000024265.1,479437,"alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]"
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K13954,"1.1.1.1, 1.1.1.71",Glycolysis/gluconeogenesis,Alcohol dehydrogenase (ethanol),False,rxn00543,GCF_000024265.1,479437,alcohol dehydrogenase [EC:1.1.1.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.2339,K13980,"1.1.1.1, 1.1.1.71",Glycolysis/gluconeogenesis,Alcohol dehydrogenase (ethanol),False,rxn00543,GCF_000024265.1,479437,alcohol dehydrogenase 4 [EC:1.1.1.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.909,K01733,4.2.3.1,Vitamin B6 metabolism, 4-Hydroxy-L-threonine synthase,False,rxn03446,GCF_000024265.1,479437,threonine synthase [EC:4.2.3.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.909,K01733,4.2.3.1,"Glycine, serine, alanine, and threonine metabolism",Threonine Synthase,True,rxn01069,GCF_000024265.1,479437,threonine synthase [EC:4.2.3.1]
Eggerthella_lenta_DSM_2243,g.1738.peg.2984,K00122,1.2.1.2,Fatty acid oxidation,Formate Dehydrogenase,True,,GCF_000024265.1,479437,formate dehydrogenase [EC:1.17.1.9]
Eggerthella_lenta_DSM_2243,g.1738.peg.2984,K08348,1.1.5.6,Energy metabolism,Formate dehydrogenase (quinone-8: 2 protons),False,rxn10114,GCF_000024265.1,479437,"formate dehydrogenase-N, alpha subunit [EC:1.17.5.3]"
Eggerthella_lenta_DSM_2243,g.1738.peg.3046,K00850,2.7.1.11,Glycolysis/gluconeogenesis,Phosphofructokinase,True,rxn00545,GCF_000024265.1,479437,6-phosphofructokinase 1 [EC:2.7.1.11]
Eggerthella_lenta_DSM_2243,g.1738.peg.3046,K00895,2.7.1.90,Glycolysis/gluconeogenesis,"Pyrophosphate--fructose 6-phosphate 1-phosphotransferase, beta subunit (EC 2.7.1.90)",False,rxn00551,GCF_000024265.1,479437,diphosphate-dependent phosphofructokinase [EC:2.7.1.90]
Eggerthella_lenta_DSM_2243,g.1738.peg.3046,K00850,2.7.1.11,Glycolysis/gluconeogenesis,Phosphofructokinase,False,rxn02314,GCF_000024265.1,479437,6-phosphofructokinase 1 [EC:2.7.1.11]
Eggerthella_lenta_DSM_2243,g.1738.peg.3046,K00917,2.7.1.11,Glycolysis/gluconeogenesis,Phosphofructokinase,False,rxn02314,GCF_000024265.1,479437,tagatose 6-phosphate kinase [EC:2.7.1.144]
Eggerthella_lenta_DSM_2243,g.1738.peg.3046,K16370,2.7.1.11,Glycolysis/gluconeogenesis,Phosphofructokinase,False,rxn02314,GCF_000024265.1,479437,6-phosphofructokinase 2 [EC:2.7.1.11]
Eggerthella_lenta_DSM_2243,g.1738.peg.3046,K00850,2.7.1.11,Pentose phosphate pathway,ATPSedoheptulose 7-phosphate 1-phosphotransferase,False,rxn01343,GCF_000024265.1,479437,6-phosphofructokinase 1 [EC:2.7.1.11]
Eggerthella_lenta_DSM_2243,g.1738.peg.563,K01942,"6.2.1.11,6.3.4.9,6.3.4.10,6.3.4.11,6.3.4.15",Biotin metabolism,"Biotin-[acetyl-CoA-carboxylase] ligase, irreversible",False,rxn00792,GCF_000024265.1,479437,biotin---protein ligase [EC:6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15]
Eggerthella_lenta_DSM_2243,g.1738.peg.563,K01947,"6.2.1.11,6.3.4.9,6.3.4.10,6.3.4.11,6.3.4.15",Biotin metabolism,"Biotin-[acetyl-CoA-carboxylase] ligase, irreversible",False,rxn00792,GCF_000024265.1,479437,biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33]
Eggerthella_lenta_DSM_2243,g.1738.peg.563,K03524,"6.2.1.11,6.3.4.9,6.3.4.10,6.3.4.11,6.3.4.15",Biotin metabolism,"Biotin-[acetyl-CoA-carboxylase] ligase, irreversible",False,rxn00792,GCF_000024265.1,479437,"BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]"
Eggerthella_lenta_DSM_2243,g.1738.peg.563,,,Biotin metabolism,"Biotin-carboxyl-carrier-protein carbon-dioxide ligase ADP-forming, irreversible",False,,GCF_000024265.1,479437,
Eggerthella_lenta_DSM_2243,g.1738.peg.785,,,Biotin metabolism,"Biotin-carboxyl-carrier-protein carbon-dioxide ligase ADP-forming, irreversible",False,,GCF_000024265.1,479437,
Eggerthella_lenta_DSM_2243,g.1738.peg.2858,,,Cell wall biosynthesis,D-alanine-polyphosphoribitol ligase,False,rxn10191,GCF_000024265.1,479437,
Eggerthella_lenta_DSM_2243,g.1738.peg.2884,,,Cell wall biosynthesis,D-alanine-polyphosphoribitol ligase,False,rxn10191,GCF_000024265.1,479437,
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1790,,,Cell wall biosynthesis,Peptidoglycan subunit synthesis,False,rxn10199,GCF_000155085.1,471871,
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.2720,,,Cell wall biosynthesis,Peptidoglycan subunit synthesis,False,rxn10199,GCF_000155085.1,471871,
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K02851,2.7.8.33,Cell wall biosynthesis,UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase,False,rxn08040,GCF_000155085.1,471871,UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Myristoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10308,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Palmitoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10307,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Stearoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10309,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Anteisopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10314,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10311,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10312,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10313,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Isohexadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10315,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.770,K01005,2.7.8.-,Cell wall biosynthesis,"Isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10310,GCF_000155085.1,471871,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.581,K06153,3.6.1.27,Cell wall biosynthesis,Undecaprenyl-diphosphatase,False,rxn03901,GCF_000155085.1,471871,undecaprenyl-diphosphatase [EC:3.6.1.27]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1452,K02226,3.1.3.-,Vitamin B12 metabolism,Alpha-ribazole 5-phosphate phosphatase,False,rxn03150,GCF_000155085.1,471871,alpha-ribazole phosphatase [EC:3.1.3.73]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1008,K00867,2.7.1.33,CoA synthesis,Pantothenate Kinase,True,rxn12510,GCF_000155085.1,471871,type I pantothenate kinase [EC:2.7.1.33]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1008,K03525,2.7.1.33,CoA synthesis,Pantothenate Kinase,True,rxn12510,GCF_000155085.1,471871,type III pantothenate kinase [EC:2.7.1.33]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1008,K09680,2.7.1.33,CoA synthesis,Pantothenate Kinase,True,rxn12510,GCF_000155085.1,471871,type II pantothenate kinase [EC:2.7.1.33]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.3420,K00278,1.4.3.16,NAD metabolism,L-aspartate oxidase,False,rxn00262,GCF_000155085.1,471871,L-aspartate oxidase [EC:1.4.3.16]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.3420,K03334,1.4.3.16,NAD metabolism,L-aspartate oxidase,False,rxn00262,GCF_000155085.1,471871,L-amino-acid oxidase [EC:1.4.3.2]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.3420,K00278,1.4.3.16,NAD metabolism,L-aspartate oxidase,False,rxn00338,GCF_000155085.1,471871,L-aspartate oxidase [EC:1.4.3.16]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.3411,K01928,6.3.2.13,Cell wall biosynthesis,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",False,rxn02011,GCF_000155085.1,471871,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]"
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.3411,K15792,6.3.2.13,Cell wall biosynthesis,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",False,rxn02011,GCF_000155085.1,471871,MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.986,K04042,2.3.1.157,Cell wall biosynthesis,Glucosamine-1-phosphate N-acetyltransferase,False,rxn03638,GCF_000155085.1,471871,bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.986,K00972,2.7.7.23,Aminosugar metabolism,UDP-N-Acetylglucosamine Diphosphorylase,True,rxn00293,GCF_000155085.1,471871,UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.986,K04042,2.7.7.23,Aminosugar metabolism,UDP-N-Acetylglucosamine Diphosphorylase,True,rxn00293,GCF_000155085.1,471871,bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.986,K11528,2.7.7.23,Aminosugar metabolism,UDP-N-Acetylglucosamine Diphosphorylase,True,rxn00293,GCF_000155085.1,471871,UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.2013,K02858,4.1.99.12,Vitamin B2 metabolism," 3,4-Dihydroxy-2-butanone-4-phosphate synthase",False,rxn05040,GCF_000155085.1,471871,"3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]"
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.2013,K14652,4.1.99.12,Vitamin B2 metabolism," 3,4-Dihydroxy-2-butanone-4-phosphate synthase",False,rxn05040,GCF_000155085.1,471871,"3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]"
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.641,K00287,1.5.1.3,Folate metabolism,Dihydrofolate reductase,False,rxn01602,GCF_000155085.1,471871,dihydrofolate reductase [EC:1.5.1.3]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.641,K13998,1.5.1.3,Folate metabolism,Dihydrofolate reductase,False,rxn01602,GCF_000155085.1,471871,dihydrofolate reductase / thymidylate synthase [EC:1.5.1.3 2.1.1.45]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.641,K13938,1.5.1.3,Folate metabolism,Dihydrofolate Reductase,True,rxn00686,GCF_000155085.1,471871,dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.3033,K00858,2.7.1.23,NAD metabolism,NAD Kinase,True,rxn00077,GCF_000155085.1,471871,NAD+ kinase [EC:2.7.1.23]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.3033,K00858,2.7.1.23,NAD metabolism,NAD kinase (dTTP),False,rxn10060,GCF_000155085.1,471871,NAD+ kinase [EC:2.7.1.23]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1038,K00606,2.1.2.11,CoA synthesis, 3-methyl-2-oxobutanoate hydroxymethyltransferase,False,rxn00912,GCF_000155085.1,471871,3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.2116,K06989,1.4.3.16,NAD metabolism,L-aspartate oxidase,False,,GCF_000155085.1,471871,aspartate dehydrogenase [EC:1.4.1.21]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1716,K00024,"1.1.1.299, 1.1.1.37",Citric acid cycle,Malate Dehydrogenase,True,rxn00248,GCF_000155085.1,471871,malate dehydrogenase [EC:1.1.1.37]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1716,K00025,"1.1.1.299, 1.1.1.37",Citric acid cycle,Malate Dehydrogenase,True,rxn00248,GCF_000155085.1,471871,malate dehydrogenase [EC:1.1.1.37]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1716,K00026,"1.1.1.299, 1.1.1.37",Citric acid cycle,Malate Dehydrogenase,True,rxn00248,GCF_000155085.1,471871,malate dehydrogenase [EC:1.1.1.37]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.767,K02111,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000155085.1,471871,F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.767,K02112,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000155085.1,471871,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.764,K02111,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000155085.1,471871,F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.764,K02112,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000155085.1,471871,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1506,K01000,2.7.8.13,Cell wall biosynthesis,Phospho-N-acetylmuramoyl-pentapeptide-transferase (gamma-glutamate),False,rxn03903,GCF_000155085.1,471871,phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.1506,K01000,2.7.8.13,Cell wall biosynthesis,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",False,rxn03904,GCF_000155085.1,471871,phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.2134,K00777,2.4.2.-,Vitamin B6 metabolism,Pyridoxine biosynthesis glutamine amidotransferase,False,rxn05144,GCF_000155085.1,471871,queuine tRNA-ribosyltransferase catalytic subunit [EC:2.4.2.64]
Clostridium_sporogenes_ATCC_15579,6666666.58973.peg.2472,K00629,2.3.1.15,Glycerophospholipid metabolism,Glycerol-3-phosphate acyltransferase (C12:0),False,rxn08546,GCF_000155085.1,471871,glycerol-3-phosphate O-acyltransferase 1/2 [EC:2.3.1.15]
